"talk.edits","words.added","editors","talk.density","talk.diameter","talk.clustering.coef","talk.kcore.gt.2","days.from.start.to.end","days.from.half.to.end","founding.date"
25,171547,140,0.175,4,0.542372881355932,0.625,574,22,"2007-10-01 15:56:39"
28,100261,39,0.35,2,0.375,0.6,35,5,"2006-11-17 19:15:32"
48,99040,124,0.163157894736842,4,0.623376623376623,0.6,764,15,"2007-05-31 15:54:17"
192,545271,50,0.192307692307692,4,0.556818181818182,0.666666666666667,419,17,"2008-03-13 20:58:09"
37,79785,38,0.333333333333333,3,0.45,0.714285714285714,347,9,"2004-11-11 23:33:14"
8770,75912,111,0.149425287356322,4,0.512565869477098,0.818181818181818,4,2,"2009-08-03 20:11:37"
42,70461,42,0.25,3,0.333333333333333,0.444444444444444,427,20,"2007-08-09 22:31:49"
92,150657,108,0.0911330049261084,4,0.458445040214477,0.620689655172414,274,27,"2004-08-11 14:17:31"
36,3612324,35,0.0584415584415584,2,0.05625,0.227272727272727,350,106,"2008-08-18 00:40:21"
99,57947,53,0.204678362573099,3,0.651315789473684,0.578947368421053,556,82,"2007-08-09 22:31:49"
82,80022,61,0.0974025974025974,4,0.307692307692308,0.409090909090909,31,11,"2008-03-21 21:08:06"
21,182335,126,0.155555555555556,3,0.833333333333333,0.4,47,25,"2008-11-20 00:20:10"
219,232202,78,0.153846153846154,3,0.463971880492091,0.615384615384615,255,22,"2008-08-17 21:43:19"
16,363197,150,0.177777777777778,2,0.697674418604651,0.5,342,188,"2006-03-16 21:37:05"
4,114045,19,0.5,1,NA,0,234,23,"2008-02-06 20:32:26"
33,90271,125,0.115384615384615,4,0.45,0.5,429,61,"2007-08-21 18:08:29"
26,71607,138,0.277777777777778,2,0.653846153846154,0.9,812,129,"2007-08-27 23:01:51"
23,83910,63,NA,0,NA,NA,606,84,"2005-02-04 20:56:15"
8,45533,21,0.142857142857143,1,1,0,671,14,"2007-11-12 09:05:05"
32,119897,24,0.4,3,0.428571428571429,0,40,24,"2006-04-20 12:20:31"
26,93656,92,0.171428571428571,2,0.666666666666667,0.666666666666667,432,53,"2007-10-04 22:01:41"
24,72606,130,0.116666666666667,3,0.666666666666667,0.5625,374,203,"2008-05-11 08:27:07"
12,437394,75,0.208333333333333,2,0.891891891891892,0.555555555555556,400,37,"2007-10-19 13:06:51"
20,89022,27,0.30952380952381,4,0.576923076923077,0.571428571428571,641,3,"2007-08-27 23:01:51"
106,62069,44,0.0804597701149425,4,0.276404494382023,0.4,558,41,"2007-08-09 22:31:49"
39,70573,40,0.105263157894737,3,0.579831932773109,0.5,529,25,"2008-01-03 20:57:48"
41,69602,119,0.0646153846153846,3,0.560975609756098,0.461538461538462,847,34,"2007-07-30 21:30:33"
9,65663,59,0.416666666666667,2,0.6,0,59,30,"2009-01-06 23:41:23"
23,211674,208,0.166666666666667,2,0.407407407407407,0.416666666666667,145,119,"2005-07-31 20:23:34"
241,197625,42,0.168478260869565,3,0.502747252747253,0.708333333333333,329,10,"2008-02-18 23:18:29"
44,337129,160,0.0761904761904762,5,0.454545454545454,0.380952380952381,500,285,"2008-04-27 16:30:06"
24,80012,366,0.0526315789473684,1,0.0277777777777778,0,151,1,"2006-07-16 17:54:28"
52,483493,102,0.0738916256157636,4,0.668674698795181,0.448275862068966,696,324,"2006-09-23 17:00:10"
39,338381,26,0.244444444444444,2,0.413793103448276,0.6,40,34,"2006-06-28 09:00:04"
226,86787,71,0.0845428156748912,4,0.3552,0.716981132075472,173,57,"2007-11-01 17:11:03"
22,111778,78,0.227272727272727,4,0.815789473684211,0.583333333333333,526,171,"2007-08-09 22:31:49"
1,207665,2,0.5,1,NA,0,13,0,"2007-08-14 09:33:56"
37,60483,60,0.119047619047619,3,0.533333333333333,0.4,416,52,"2008-09-12 11:06:12"
15,39824,13,0.666666666666667,2,0,0,10,5,"2007-04-30 16:03:47"
14,224556,18,0.75,1,1,1,16,11,"2006-11-08 15:58:24"
411,96209,20,0.159420289855072,3,0.316483516483517,0.541666666666667,2,1,"2007-06-23 13:44:55"
44,266720,119,0.111904761904762,3,0.59765625,0.571428571428571,159,66,"2006-03-22 07:04:14"
76,64147,26,0.195833333333333,4,0.46969696969697,0.5625,209,177,"2006-09-30 22:38:37"
601,338987,35,0.16017316017316,3,0.312977099236641,0.727272727272727,163,31,"2004-11-11 23:33:14"
3,261129,19,0.5,1,NA,0,449,154,"2007-08-09 22:31:49"
76,167650,97,0.138095238095238,3,0.342857142857143,0.4,416,365,"2006-10-09 20:42:56"
0,12928,20,NA,0,NA,NA,60,42,"2009-10-31 11:15:19"
3,200753,5,0.666666666666667,2,1,0,25,10,"2008-06-18 22:35:11"
1,919217,2,0.5,1,NA,0,16,0,"2009-07-10 19:32:06"
13,137850,34,0.0888888888888889,2,0,0,538,3,"2008-09-19 04:14:27"
1,336135,38,0.5,1,NA,0,134,16,"2009-05-14 05:24:45"
15,150630,56,0.233333333333333,2,0,0,515,14,"2007-07-16 00:18:15"
13,76107,56,0.144444444444444,2,0.818181818181818,0.3,440,12,"2008-03-13 19:50:54"
1,15035,3,0.5,1,NA,0,0,0,"2009-06-19 09:33:08"
75,174037,92,0.263157894736842,4,0.585657370517928,0.894736842105263,585,120,"2005-09-25 04:24:29"
0,862447,209,NA,0,NA,NA,909,27,"2004-10-10 06:14:46"
15,238762,83,0.261904761904762,2,0.375,0.428571428571429,60,58,"2009-07-15 10:35:03"
12,416693,11,0.266666666666667,3,0.3,0.5,3,1,"2007-04-09 11:27:36"
14,380069,52,0.357142857142857,2,0.636363636363636,0.714285714285714,1377,12,"2005-09-07 07:59:58"
290,313433,54,0.210344827586207,4,0.619158878504673,0.733333333333333,3,0,"2008-02-14 11:35:42"
1,390523,179,NA,0,NA,NA,981,74,"2004-11-17 03:39:41"
1,480859,103,0.5,1,NA,0,534,60,"2007-12-27 15:32:02"
0,435257,110,NA,0,NA,NA,307,193,"2005-11-03 03:36:07"
697,194460,177,0.0395641595260764,4,0.24108794868632,0.557971014492754,383,13,"2007-08-09 22:31:49"
77,43235,77,0.213450292397661,5,0.657266811279826,0.789473684210526,810,51,"2007-08-27 23:01:51"
263,108848,52,0.147147147147147,3,0.545018646776771,0.675675675675676,33,13,"2007-09-24 07:37:52"
82,124698,51,0.227272727272727,3,0.569620253164557,0.583333333333333,208,56,"2005-04-08 15:20:31"
16,138463,227,0.214285714285714,3,0.157894736842105,0.375,1156,107,"2004-06-28 15:09:17"
0,35690,196,NA,0,NA,NA,727,155,"2004-02-10 13:32:31"
163,274152,47,0.333333333333333,3,0.612244897959184,0.933333333333333,236,32,"2006-05-13 16:11:23"
45,290681,64,0.153846153846154,3,0.417721518987342,0.5,149,22,"2008-08-27 05:22:10"
0,396616,366,NA,0,NA,NA,1195,281,"2004-10-16 23:10:22"
0,137309,120,NA,0,NA,NA,544,96,"2005-01-06 15:51:27"
2,330471,14,NA,0,NA,NA,284,63,"2006-10-06 15:40:10"
102,325575,90,0.319444444444444,4,0.6,0.777777777777778,579,254,"2007-07-23 15:52:32"
0,2572170,20,NA,0,NA,NA,571,95,"2005-09-19 19:22:41"
65,214848,173,0.0588235294117647,5,0.324561403508772,0.352941176470588,545,118,"2006-05-27 23:09:36"
7,175326,53,0.2,1,1,0,840,822,"2006-11-10 17:20:11"
38,106426,95,0.245454545454545,3,0.473684210526316,0.545454545454545,41,3,"2009-08-12 23:50:36"
32,88389,7,0.833333333333333,2,1,1,41,24,"2009-06-25 15:27:03"
57,144289,424,0.0777777777777778,5,0.662640207075065,0.91304347826087,507,157,"2004-11-11 23:33:14"
3,40974,26,0.833333333333333,2,1,1,84,63,"2008-04-23 16:32:08"
4,294719,3,0.666666666666667,2,1,0,6,3,"2009-11-05 21:25:13"
38,93397,128,0.0598290598290598,3,0.469879518072289,0.37037037037037,882,255,"2004-11-11 23:33:14"
47,119192,109,0.186813186813187,3,0.453781512605042,0.642857142857143,371,41,"2007-11-12 08:35:05"
6,45217,61,0.5,1,NA,0,3,0,"2009-08-22 05:11:05"
54,140758,36,0.0833333333333333,3,0.150837988826816,0.333333333333333,314,11,"2007-11-28 04:00:11"
49,422257,103,0.112648221343874,6,0.626666666666667,0.521739130434783,579,275,"2008-03-13 19:50:54"
24,166749,53,0.121794871794872,2,0.493150684931507,0.384615384615385,484,173,"2004-11-11 23:33:14"
15,501275,36,0.111111111111111,2,0,0,33,32,"2009-06-11 00:39:11"
66,310842,194,0.0800865800865801,3,0.725806451612903,0.227272727272727,818,84,"2006-11-01 16:13:37"
29,103652,16,0.5,2,0.6,0.6,27,23,"2007-07-02 14:34:58"
20,97616,84,0.0833333333333333,4,0.375,0,5,0,"2009-10-18 19:31:07"
149,236947,123,0.105,3,0.286103542234332,0.52,328,119,"2004-11-11 23:33:14"
20,147344,154,0.145454545454545,2,0.6,0.636363636363636,53,30,"2006-08-04 10:32:16"
56,111009,114,0.253676470588235,3,0.665024630541872,0.882352941176471,449,39,"2004-11-11 23:33:14"
33,105705,141,0.0784313725490196,2,0.36734693877551,0.333333333333333,42,23,"2005-01-13 04:06:49"
4,150016,20,0.15,2,0,0,434,120,"2007-12-11 01:40:03"
4,50103,461,0.833333333333333,2,1,1,714,174,"2004-03-04 01:06:27"
51,47888,41,0.219047619047619,3,0.5,0.6,4,0,"2009-10-08 23:07:08"
7,71117,4,0.5,1,NA,0,334,5,"2004-11-11 23:33:14"
6,53103,67,0.1,1,NA,0,52,5,"2006-11-06 09:18:36"
4,284307,20,0.2,1,1,0,270,10,"2008-03-13 19:54:05"
15,196502,119,0.0972222222222222,2,0,0,350,69,"2007-05-16 01:57:39"
87,157560,161,0.0797101449275362,3,0.428571428571429,0.5,950,82,"2006-11-08 23:40:32"
88,90562,170,0.0685483870967742,5,0.246268656716418,0.4375,164,61,"2004-11-11 23:33:14"
29,181994,135,0.110294117647059,2,0.96,0.588235294117647,117,40,"2009-06-07 01:28:16"
91,40099,71,0.156126482213439,3,0.529411764705882,0.565217391304348,3,1,"2009-09-14 23:59:05"
104,88239,205,0.0187387387387387,4,0.0543916196615633,0.2,333,108,"2006-05-27 18:05:26"
58,137620,60,0.0274390243902439,2,0.0152091254752852,0.0975609756097561,208,2,"2004-11-11 23:33:14"
4,348845,25,0.666666666666667,2,1,0,602,0,"2007-08-27 23:01:51"
31,370846,56,0.188888888888889,4,0.461538461538462,0.4,645,48,"2007-08-27 23:01:51"
8,550085,59,0.25,1,NA,0,7,3,"2007-08-09 16:20:28"
884,112374,3448,0.00679012345679012,6,0.155096525096525,0.42716049382716,893,734,"2004-07-15 19:31:13"
84,105341,136,0.0382882882882883,3,0.0278207109737249,0.162162162162162,236,170,"2004-06-05 22:19:11"
39,591691,67,0.145454545454545,3,0.222222222222222,0.272727272727273,37,9,"2005-03-05 03:15:07"
20,101616,35,0.144444444444444,3,0.681818181818182,0.4,362,24,"2008-02-18 20:54:34"
24,52419,82,0.0879120879120879,3,0.310344827586207,0,183,91,"2008-08-19 22:54:55"
100,354237,44,0.129166666666667,3,0.295081967213115,0.375,575,34,"2006-08-30 18:20:32"
31,240647,232,0.0718954248366013,2,0.571428571428571,0.333333333333333,1135,474,"2006-01-23 19:31:40"
36,372529,161,0.087719298245614,2,0.571428571428571,0.421052631578947,126,90,"2007-04-16 14:22:27"
8,255677,63,0.25,1,NA,0,540,33,"2006-12-13 12:53:07"
0,118389,2,NA,0,NA,NA,8,3,"2006-12-19 08:11:19"
1,338662,15,0.5,1,NA,0,441,0,"2008-01-25 18:20:13"
2,48579,25,0.5,1,NA,0,368,4,"2008-02-04 06:15:32"
159,136073,58,0.053968253968254,4,0.126537785588752,0.25,61,19,"2008-01-12 23:43:10"
2,1114468,16,NA,0,NA,NA,258,34,"2006-02-02 12:05:48"
33,74580,85,0.1875,4,0.671428571428571,0.625,465,38,"2008-02-17 23:51:40"
73,99104,125,0.0597701149425287,6,0.395348837209302,0.4,627,19,"2007-08-09 22:31:49"
1,80116,36,0.5,1,NA,0,244,17,"2008-03-19 18:52:07"
68,128484,182,0.0285714285714286,2,0.0233463035019455,0.0833333333333333,197,112,"2007-03-14 19:15:36"
842,73800,19,0.322510822510823,3,0.595628415300546,0.954545454545455,15,13,"2009-09-12 17:24:04"
14,300497,27,0.166666666666667,2,0.75,0,551,9,"2007-08-09 22:31:49"
8,129759,136,0.214285714285714,1,1,0.571428571428571,703,146,"2006-09-28 22:44:12"
128,313669,108,0.0819964349376114,3,0.361331220285261,0.470588235294118,116,95,"2006-07-19 05:39:34"
32,186432,103,0.144444444444444,3,0.352941176470588,0.3,750,225,"2006-05-07 22:37:55"
35,136238,92,0.191666666666667,4,0.688775510204082,0.625,546,84,"2004-11-11 23:33:14"
53,154140,90,0.125356125356125,5,0.58273381294964,0.555555555555556,632,55,"2007-08-09 22:31:49"
11,343293,134,0.45,3,0.545454545454545,0.6,845,122,"2004-11-11 23:33:14"
61,137909,113,0.105072463768116,3,0.39527027027027,0.541666666666667,11,7,"2008-02-06 23:01:11"
27,92624,104,0.0784313725490196,2,0.391304347826087,0.333333333333333,760,396,"2007-01-21 17:25:53"
34,131119,86,0.171428571428571,4,0.375,0.6,61,25,"2007-05-29 17:38:20"
30,84352,68,0.222222222222222,3,0.535714285714286,0.555555555555556,148,64,"2007-05-25 16:48:44"
80,119290,19,0.354545454545454,4,0.637795275590551,1,103,75,"2009-04-13 14:49:52"
1,20963,3,0.5,1,NA,0,60,7,"2009-10-27 18:57:07"
71,174219,34,0.184210526315789,5,0.558139534883721,0.8,285,19,"2008-03-13 19:50:54"
30,147209,100,0.0980392156862745,4,0.55,0.388888888888889,308,53,"2008-03-11 14:07:36"
10,116686,38,0.142857142857143,2,0,0,80,68,"2006-02-06 06:10:13"
98,77548,123,0.197619047619048,3,0.574610244988864,0.666666666666667,387,1,"2007-08-09 22:31:49"
44,101998,131,0.137254901960784,4,0.695364238410596,0.611111111111111,404,77,"2008-03-13 20:58:09"
16,273670,33,0.109090909090909,2,0.5,0,464,10,"2008-03-13 19:50:54"
148,105457,171,0.0385739333722969,6,0.280428432327167,0.389830508474576,708,292,"2004-11-11 23:33:14"
76,385030,38,0.185714285714286,4,0.382978723404255,0.733333333333333,56,28,"2008-02-10 03:58:36"
22,70653,62,0.151515151515152,2,0.257142857142857,0.5,417,121,"2004-11-11 23:33:14"
0,716795,394,NA,0,NA,NA,1141,99,"2004-01-06 05:04:55"
103,334256,41,0.2,3,0.614634146341463,0.6,663,20,"2007-02-02 14:04:26"
71,183668,42,0.0952380952380952,3,0.228571428571429,0.285714285714286,31,6,"2006-12-13 18:40:42"
223,127890,47,0.266666666666667,3,0.707865168539326,0.666666666666667,251,44,"2008-06-06 23:57:13"
131,552318,108,0.0715249662618084,5,0.272040302267002,0.41025641025641,819,15,"2004-11-11 23:33:14"
7,453163,7,0.333333333333333,2,0,0,105,42,"2009-07-14 01:32:06"
20,87887,189,0.0784313725490196,3,0.833333333333333,0.5,443,39,"2008-03-13 20:58:09"
9,238778,41,0.5,2,0,0,35,5,"2007-11-19 23:40:06"
0,732853,24,NA,0,NA,NA,493,161,"2006-01-09 16:47:25"
25,158671,31,0.666666666666667,1,1,0,235,147,"2006-04-24 20:48:38"
53,211800,83,0.0625,3,0.4435318275154,0.3125,289,93,"2007-05-18 11:08:44"
86,146551,57,0.0612535612535613,3,0.146067415730337,0.333333333333333,299,31,"2008-03-13 19:50:54"
31,154874,83,0.2,3,0.385714285714286,0.636363636363636,140,88,"2008-06-17 08:04:21"
43,199296,171,0.0930735930735931,4,0.74468085106383,0.590909090909091,732,29,"2004-11-11 23:33:14"
36,131126,22,0.261904761904762,3,0.230769230769231,0,14,9,"2005-03-31 10:29:16"
3,493251,23,0.5,1,NA,0,111,3,"2006-04-24 02:01:53"
32,97502,129,0.0605263157894737,3,0.6,0.3,764,145,"2007-05-11 07:17:43"
20,64341,14,0.102564102564103,5,0.1,0,49,24,"2008-03-19 09:08:05"
20,289596,36,0.188888888888889,3,0.8,0.8,395,377,"2007-11-28 21:38:32"
101,67818,93,0.163398692810458,4,0.467532467532468,0.722222222222222,536,12,"2007-08-09 22:31:49"
94,302167,110,0.0477551020408163,4,0.230769230769231,0.4,1061,364,"2004-11-11 23:33:14"
28,82640,246,0.126315789473684,3,0.712121212121212,0.65,695,170,"2007-08-09 22:31:49"
37,155907,138,0.165441176470588,4,0.683823529411765,0.764705882352941,978,40,"2006-11-23 18:54:27"
38,96482,165,0.108333333333333,3,0.584415584415584,0.5625,88,61,"2006-12-09 21:01:03"
29,294164,53,0.0497835497835498,2,0.0559006211180124,0,178,48,"2007-04-25 21:37:15"
55,90671,75,0.118577075098814,3,0.814814814814815,0.608695652173913,521,17,"2008-03-13 19:54:05"
151,117693,35,0.229166666666667,4,0.404145077720207,0.875,656,22,"2007-08-27 23:01:51"
1164,84813,214,0.00953370953370953,4,0.0616136919315403,0.261538461538462,280,3,"2005-05-04 17:32:41"
34,262316,17,0.10989010989011,2,0.1875,0.285714285714286,55,36,"2008-05-31 16:08:46"
83,65962,44,0.168421052631579,4,0.508333333333333,0.6,2,0,"2009-12-14 04:15:29"
143,166098,140,0.123076923076923,4,0.557339449541284,0.653846153846154,234,147,"2007-12-24 06:05:14"
15,159486,9,0.333333333333333,3,0.625,0.571428571428571,13,10,"2007-11-08 18:40:06"
235,559384,29,0.277777777777778,3,0.654885654885655,0.684210526315789,17,7,"2009-02-06 23:18:13"
44,74051,33,0.446428571428571,2,0.7,0.75,91,2,"2006-04-28 01:12:35"
114,162114,61,0.0554968287526427,2,0.210268948655257,0.363636363636364,660,7,"2007-08-27 23:01:51"
413,61235,34,0.136559139784946,3,0.337457817772778,0.580645161290323,35,29,"2007-03-24 16:19:54"
1,184020,7,0.5,1,NA,0,36,14,"2008-06-02 13:47:09"
24,70693,97,0.136363636363636,3,0.666666666666667,0.272727272727273,454,70,"2007-07-18 03:45:57"
21,154980,120,0.25,3,0.555555555555556,0.75,754,609,"2006-09-23 00:22:00"
43,340789,89,0.153846153846154,4,0.6,0.571428571428571,700,177,"2004-11-11 23:33:14"
24,98387,126,0.120879120879121,3,0.48,0.357142857142857,327,154,"2006-11-30 05:15:31"
115,47862,52,0.236263736263736,3,0.525974025974026,0.642857142857143,20,5,"2009-05-30 20:38:41"
64,139806,43,0.191666666666667,3,0.452513966480447,0.625,231,44,"2004-11-11 23:33:14"
85,118889,151,0.128654970760234,4,0.355670103092784,0.526315789473684,548,24,"2005-03-30 21:22:18"
63,142253,21,0.245454545454545,3,0.625,0.545454545454545,190,11,"2008-04-23 00:13:07"
44,123872,18,0.209090909090909,3,0.625,0.545454545454545,681,86,"2007-08-09 22:31:49"
8,137038,15,0.4,2,0.6,0.6,101,49,"2009-08-21 08:42:03"
55,98007,49,0.242424242424242,4,0.567567567567568,0.583333333333333,362,29,"2007-12-06 06:55:04"
49,960974,394,0.0857142857142857,3,0.143426294820717,0.19047619047619,1409,79,"2004-08-11 14:17:31"
39,88337,89,0.257575757575758,3,0.629370629370629,0.666666666666667,294,88,"2004-11-11 23:33:14"
28,253915,110,0.303571428571428,2,0.697674418604651,0.625,502,39,"2004-11-11 23:33:14"
54,160009,94,0.101666666666667,5,0.575342465753425,0.68,803,217,"2004-11-11 23:33:14"
0,945823,53,NA,0,NA,NA,487,91,"2005-12-10 18:10:15"
182,189731,28,0.233333333333333,4,0.382978723404255,0.733333333333333,6,1,"2008-06-03 19:51:09"
1,5087,2,0.5,1,NA,0,5,2,"2009-12-03 00:55:33"
27,290036,42,0.234848484848485,2,0.765957446808511,0.583333333333333,136,127,"2007-12-06 18:05:03"
104,372716,73,0.0638138138138138,3,0.34789156626506,0.351351351351351,329,24,"2008-03-13 20:58:09"
5,135020,54,0.25,1,1,0,731,67,"2007-04-26 19:54:17"
25,70435,13,0.5,2,0.545454545454545,0.8,149,16,"2008-07-21 18:45:34"
23,58247,39,0.261904761904762,2,0.409090909090909,0.428571428571429,451,12,"2004-11-11 23:33:14"
92,68635,120,0.0967741935483871,3,0.401960784313726,0.483870967741935,534,28,"2008-03-13 20:58:09"
75,54281,121,0.1375,4,0.434782608695652,0.5625,588,177,"2007-10-12 18:10:05"
157,241835,87,0.05,4,0.285714285714286,0.333333333333333,175,45,"2007-11-14 05:15:04"
122,64333,81,0.181578947368421,3,0.507163323782235,0.65,554,155,"2007-06-13 14:28:37"
43,259006,232,0.0690476190476191,3,0.65625,0.238095238095238,472,124,"2004-11-11 23:33:14"
15,166674,132,0.245454545454545,2,0.802325581395349,0.636363636363636,464,97,"2008-03-13 20:58:09"
78,90407,49,0.166666666666667,3,0.51063829787234,0.666666666666667,364,13,"2008-02-04 23:59:06"
5,87378,17,0.333333333333333,1,0.6,0,705,5,"2007-08-27 23:01:51"
0,160613,62,NA,0,NA,NA,309,305,"2007-12-03 22:45:38"
0,119484,16,NA,0,NA,NA,623,114,"2004-11-11 23:33:14"
38,253374,138,0.0455840455840456,4,0.380281690140845,0.296296296296296,493,72,"2007-10-03 21:18:26"
83,123838,39,0.15,3,0.412087912087912,0.523809523809524,82,8,"2007-11-26 04:30:19"
123,44935,45,0.173160173160173,4,0.409722222222222,0.636363636363636,12,8,"2007-03-12 15:53:12"
6,59360,8,0.2,1,1,0,205,90,"2008-11-26 02:24:22"
414,120274,36,0.239130434782609,3,0.548422198041349,0.75,450,20,"2008-03-13 20:58:09"
29,48579,35,0.134615384615385,5,0.545454545454545,0.307692307692308,406,139,"2007-12-19 01:00:04"
13,845636,11,0.75,2,0.875,1,52,33,"2009-06-17 00:54:11"
57,512743,133,0.0563218390804598,3,0.193916349809886,0.266666666666667,574,137,"2006-03-03 05:27:58"
26,114675,89,0.166666666666667,2,0.789473684210526,0.555555555555556,317,244,"2007-11-09 02:10:08"
223,242680,88,0.0693989071038251,4,0.358330505598914,0.590163934426229,527,71,"2007-08-09 22:31:49"
3,515135,6,0.5,1,NA,0,268,62,"2007-10-10 20:00:06"
22,174039,100,0.180555555555556,2,0.461538461538462,0.333333333333333,175,30,"2006-12-03 05:39:24"
12,252364,61,0.25,1,1,0,360,37,"2006-02-26 09:45:09"
13,21704,35,0.267857142857143,2,0.882352941176471,0.625,0,0,"2009-06-29 19:13:22"
60,95856,35,0.303571428571428,2,0.46875,0.5,21,15,"2009-02-25 03:43:20"
13,72127,25,0.181818181818182,2,0.7875,0.545454545454545,172,63,"2008-11-18 02:09:11"
102,512194,15,0.4,3,0.702127659574468,0.8,7,2,"2008-07-20 20:23:23"
52,73355,35,0.137362637362637,3,0.265822784810127,0.428571428571429,450,23,"2004-03-26 14:33:39"
155,235141,54,0.157894736842105,4,0.434782608695652,0.684210526315789,512,261,"2007-07-23 02:40:24"
2,239925,14,0.166666666666667,1,NA,0,94,9,"2009-04-15 14:40:26"
2,91376,169,1,1,NA,0,1068,271,"2005-03-23 23:11:23"
0,267409,33,NA,0,NA,NA,411,8,"2004-11-11 23:33:14"
354,73280,111,0.0857894736842105,4,0.421828908554572,0.815789473684211,561,21,"2004-11-11 23:33:14"
0,120375,216,NA,0,NA,NA,462,98,"2005-03-10 18:09:12"
493,125736,93,0.0331511197319697,4,0.200355094236547,0.411214953271028,70,14,"2007-01-03 21:27:36"
28,77802,46,0.25,2,0.648648648648649,0.666666666666667,24,0,"2004-10-30 13:51:59"
116,52588,94,0.0803303303303303,3,0.225589225589226,0.459459459459459,709,2,"2005-03-15 23:00:05"
26,105432,30,0.185897435897436,3,0.827586206896552,0.538461538461538,585,74,"2007-09-29 23:04:30"
4,298649,47,0.5,1,NA,0,117,82,"2008-11-24 19:32:05"
13,430051,211,0.0833333333333333,2,0.818181818181818,0,261,123,"2008-05-27 16:02:06"
42,147032,66,0.0718954248366013,2,0.0845070422535211,0.166666666666667,375,8,"2007-08-09 22:31:49"
87,289529,87,0.0545212765957447,3,0.317398119122257,0.354166666666667,385,308,"2007-06-18 17:08:59"
0,173110,47,NA,0,NA,NA,1113,596,"2006-03-18 05:55:37"
24,118192,64,0.128787878787879,3,0.218181818181818,0.333333333333333,852,832,"2007-06-28 17:51:02"
8,46877,36,0.5,2,0.8,0.8,577,2,"2007-05-30 07:28:29"
21,131944,113,0.141025641025641,2,0.8,0.384615384615385,703,22,"2007-08-09 22:31:49"
76,194553,32,0.121794871794872,3,0.272727272727273,0.307692307692308,944,12,"2007-08-09 22:31:49"
37,106927,170,0.207894736842105,6,0.694444444444444,0.8,165,144,"2007-04-29 16:43:14"
39,72323,65,0.0670995670995671,2,0.234042553191489,0.227272727272727,429,414,"2007-04-12 01:43:12"
106,266019,70,0.126482213438735,4,0.39344262295082,0.521739130434783,173,41,"2004-11-11 23:33:14"
98,69139,14,0.46969696969697,3,0.680769230769231,1,4,1,"2009-01-19 22:04:29"
50,393155,161,0.0615384615384615,6,0.417391304347826,0.307692307692308,644,101,"2007-08-07 23:39:53"
58,126681,29,0.177777777777778,4,0.5,0.4,238,172,"2008-10-01 22:33:11"
14,224836,18,0.75,1,1,1,16,11,"2006-11-08 15:58:24"
475,31700,156,0.00265075228053548,3,0,0,1164,25,"2004-11-11 23:33:14"
0,126820,281,NA,0,NA,NA,1065,426,"2004-11-02 14:53:38"
0,327240,2,NA,0,NA,NA,0,0,"2006-04-06 19:11:01"
1,226895,50,0.5,1,NA,0,2135,357,"2004-01-12 17:13:16"
33,98527,172,0.0553359683794466,3,0.164383561643836,0.130434782608696,549,116,"2007-09-05 07:21:01"
100,101831,20,0.196969696969697,2,0.328767123287671,0.583333333333333,103,21,"2007-12-27 01:15:04"
148,62907,85,0.108602150537634,4,0.32258064516129,0.806451612903226,488,22,"2007-08-09 22:31:49"
44,173673,33,0.227272727272727,3,0.549295774647887,0.545454545454545,298,74,"2007-10-08 14:47:51"
14,705523,62,0.333333333333333,2,0,0,1324,38,"2006-02-02 13:33:49"
222,122470,80,0.0263581488933602,3,0.165757162346521,0.169014084507042,158,10,"2007-08-09 08:01:47"
287,94286,87,0.103535353535354,4,0.399610136452242,0.866666666666667,226,11,"2006-12-02 10:23:28"
90,235353,146,0.090017825311943,3,0.60427807486631,0.735294117647059,1395,349,"2004-10-11 08:08:06"
11,535629,32,0.4,3,0.681818181818182,0.833333333333333,234,198,"2008-01-14 19:03:07"
41,113800,81,0.150326797385621,3,0.56353591160221,0.666666666666667,68,64,"2006-03-14 18:04:01"
31,108859,30,0.120879120879121,3,0.319148936170213,0.285714285714286,191,1,"2007-12-09 23:15:04"
32,486270,24,0.178571428571429,2,0.833333333333333,0.5,607,53,"2007-08-09 22:31:49"
6,396431,13,0.214285714285714,1,1,0.571428571428571,622,4,"2007-08-09 22:31:49"
23,89842,184,0.140522875816993,3,0.759336099585062,0.555555555555556,809,388,"2006-02-22 04:20:12"
20,100463,69,0.163636363636364,3,0.535714285714286,0.545454545454545,107,70,"2008-10-25 23:45:11"
22,206232,35,0.136363636363636,4,0.454545454545454,0.333333333333333,446,6,"2008-03-23 23:30:06"
7,126254,65,0.166666666666667,1,NA,0,46,6,"2008-05-09 22:20:06"
2,68580,10,0.5,1,NA,0,3,2,"2009-01-07 02:40:04"
13,177468,40,0.214285714285714,3,0.571428571428571,0.5,1022,205,"2004-11-11 23:33:14"
19,89987,260,0.152777777777778,2,0.461538461538462,0.333333333333333,380,163,"2008-02-29 01:08:04"
58,103814,47,0.125541125541126,5,0.482608695652174,0.5,172,37,"2008-08-18 19:09:10"
14,110779,16,0.222222222222222,3,0.942857142857143,0.555555555555556,602,10,"2007-08-09 22:31:49"
48,63726,64,0.0996376811594203,3,0.384615384615385,0.416666666666667,385,46,"2008-02-18 20:55:42"
75,200023,19,0.234848484848485,2,0.475247524752475,0.583333333333333,242,75,"2008-03-13 19:54:05"
20,317107,101,0.55,2,0.8,0.8,17,5,"2007-07-18 21:48:38"
